code,iso3c,country,group,landuse,ghg,water,consumption
141,MNG,Mongolia,"offals, edible",2026881,14882,743869975,29218
141,MNG,Mongolia,pigmeat,2185,63,10816942,756
141,MNG,Mongolia,poultry meat,7443,30,38991085,6553
141,MNG,Mongolia,veg,982867,186454,3300352640,864992
143,MAR,Morocco,alc,64473,81,394729634,120567
143,MAR,Morocco,bovine meat,2382858,8877,5903264426,228443
143,MAR,Morocco,dairy,2984842,12486,10360913979,2033175
143,MAR,Morocco,eggs,730802,2497,3985223091,231409
143,MAR,Morocco,"fats, animals",154685,804,393114127,16512
143,MAR,Morocco,"fish, seafood",0,1029,0,539875
143,MAR,Morocco,"meat, other",445864,1073,1509012804,59759
143,MAR,Morocco,mutton & goat meat,1339834,13594,2176965457,161000
143,MAR,Morocco,nonfood,17586,99,42656389,7798
143,MAR,Morocco,"offals, edible",350677,1678,1178758129,64099
143,MAR,Morocco,pigmeat,4295,16,23150280,747
143,MAR,Morocco,poultry meat,2126142,5548,11600232529,674729
143,MAR,Morocco,veg,21049746,38430,128044735219,21599145
144,MOZ,Mozambique,alc,46114,196,248675110,179920
144,MOZ,Mozambique,bovine meat,280726,4084,974519137,27108
144,MOZ,Mozambique,dairy,1050532,5868,3778756632,139723
144,MOZ,Mozambique,eggs,248637,1556,1031288078,44036
144,MOZ,Mozambique,"fats, animals",53746,2948,215342159,8498
144,MOZ,Mozambique,"fish, seafood",0,397,0,208228
144,MOZ,Mozambique,"meat, other",1623,6,5986842,519
144,MOZ,Mozambique,mutton & goat meat,17865,25447,84813802,22208
144,MOZ,Mozambique,nonfood,3054,224,12325512,1033
144,MOZ,Mozambique,"offals, edible",158587,1289,635553052,15973
144,MOZ,Mozambique,pigmeat,1457447,8547,5923213706,122246
144,MOZ,Mozambique,poultry meat,179781,1051,774995101,37558
144,MOZ,Mozambique,veg,15829680,86023,57462107802,12979922
146,MDA,Republic of Moldova,alc,104079,72,490949994,165158
146,MDA,Republic of Moldova,bovine meat,34698,163,119743734,6498
146,MDA,Republic of Moldova,dairy,586370,2251,2103172001,541548
146,MDA,Republic of Moldova,eggs,142692,403,642831703,35510
146,MDA,Republic of Moldova,"fats, animals",149933,626,531103702,14424
146,MDA,Republic of Moldova,"fish, seafood",0,43,0,45070
146,MDA,Republic of Moldova,"meat, other",62427,94,254830976,597
146,MDA,Republic of Moldova,mutton & goat meat,3192,72,7094435,803
146,MDA,Republic of Moldova,nonfood,-2172,-9,-7396367,1589
146,MDA,Republic of Moldova,"offals, edible",99747,205,436720074,11150
146,MDA,Republic of Moldova,pigmeat,821657,1245,3714249185,69853
146,MDA,Republic of Moldova,poultry meat,204792,401,948519199,58207
146,MDA,Republic of Moldova,veg,1408804,1364,7472193638,1606434
147,NAM,Namibia,alc,33562,341,139643523,193593
147,NAM,Namibia,bovine meat,98046,649,146944868,12052
147,NAM,Namibia,dairy,394512,2420,556005439,167421
147,NAM,Namibia,eggs,12273,228,57895780,4006
147,NAM,Namibia,"fats, animals",22967,375,27654199,2994
147,NAM,Namibia,"fish, seafood",0,13,0,14319
147,NAM,Namibia,"meat, other",6033,18,19416802,8513
147,NAM,Namibia,mutton & goat meat,76983,2418,82110129,7789
147,NAM,Namibia,nonfood,0,0,0,28
147,NAM,Namibia,"offals, edible",26715,420,46396287,4124
147,NAM,Namibia,pigmeat,24957,234,124146232,8806
147,NAM,Namibia,poultry meat,66050,419,334033600,29318
147,NAM,Namibia,veg,1033240,9316,4277015292,1008541
149,NPL,Nepal,alc,27576,34,186569494,55527
149,NPL,Nepal,bovine meat,4299222,43676,14833343839,216745
149,NPL,Nepal,dairy,774443,7390,3052435872,1505052
149,NPL,Nepal,eggs,127325,550,765488087,36512
149,NPL,Nepal,"fats, animals",280509,2861,912117536,19956
149,NPL,Nepal,"fish, seafood",0,93,0,60340
149,NPL,Nepal,"meat, other",178,0,511647,8
149,NPL,Nepal,mutton & goat meat,219666,6767,470092212,56864
149,NPL,Nepal,nonfood,71680,714,237636473,6194
149,NPL,Nepal,"offals, edible",787437,8446,2785768720,53999
149,NPL,Nepal,pigmeat,164315,847,934727174,18215
149,NPL,Nepal,poultry meat,140035,520,842323730,40261
149,NPL,Nepal,veg,12370170,36700,80651180109,16764459
150,NLD,Netherlands,alc,248054,489,1187770969,1364225
150,NLD,Netherlands,bovine meat,2168690,21477,6650610804,267700
150,NLD,Netherlands,dairy,2529341,26878,9295976215,5932410
150,NLD,Netherlands,eggs,328051,3198,1695421354,253327
150,NLD,Netherlands,"fats, animals",164518,1743,511166542,32876
150,NLD,Netherlands,"fish, seafood",0,767,0,374221
150,NLD,Netherlands,"meat, other",7893768,22645,22878986791,176693
150,NLD,Netherlands,mutton & goat meat,67340,1166,151674068,16526
150,NLD,Netherlands,nonfood,-64194,-719,-209783822,-6708
150,NLD,Netherlands,"offals, edible",45229,448,199707470,13158
150,NLD,Netherlands,pigmeat,1219481,13364,6810990859,610098
150,NLD,Netherlands,poultry meat,504257,4000,2762730945,380731
150,NLD,Netherlands,veg,2064892,8527,12934941244,8974937
151,ANT,Netherlands Antilles,alc,0,0,0,0
151,ANT,Netherlands Antilles,bovine meat,0,0,0,0
151,ANT,Netherlands Antilles,dairy,0,0,0,0
151,ANT,Netherlands Antilles,eggs,0,0,0,0
151,ANT,Netherlands Antilles,"fats, animals",0,0,0,0
151,ANT,Netherlands Antilles,"fish, seafood",0,0,0,0
151,ANT,Netherlands Antilles,"meat, other",0,0,0,0
151,ANT,Netherlands Antilles,mutton & goat meat,0,0,0,0
151,ANT,Netherlands Antilles,nonfood,0,0,0,0
151,ANT,Netherlands Antilles,"offals, edible",0,0,0,0
151,ANT,Netherlands Antilles,pigmeat,0,0,0,0
151,ANT,Netherlands Antilles,poultry meat,0,0,0,0
151,ANT,Netherlands Antilles,veg,0,0,0,0
153,NCL,New Caledonia,alc,5802,10,25765598,17383
153,NCL,New Caledonia,bovine meat,34883,573,134991750,4126
153,NCL,New Caledonia,dairy,13515,171,51643725,30546
153,NCL,New Caledonia,eggs,1810,158,9981549,2337
153,NCL,New Caledonia,"fats, animals",1440,24,5178553,213
153,NCL,New Caledonia,"fish, seafood",0,7,0,6941
153,NCL,New Caledonia,"meat, other",411,1,1318289,20
153,NCL,New Caledonia,mutton & goat meat,1866,48,6081533,519
153,NCL,New Caledonia,nonfood,245,7,1153331,150
153,NCL,New Caledonia,"offals, edible",9314,125,36949000,1554
153,NCL,New Caledonia,pigmeat,19239,159,88571555,4785
153,NCL,New Caledonia,poultry meat,13548,128,74784575,10907
153,NCL,New Caledonia,veg,82060,1898,422891389,108919
154,MKD,The former Yugoslav Republic of Macedonia,alc,13980,49,37795862,44042
154,MKD,The former Yugoslav Republic of Macedonia,bovine meat,116136,1344,385309497,16161
154,MKD,The former Yugoslav Republic of Macedonia,dairy,363603,3745,1251816929,379995
154,MKD,The former Yugoslav Republic of Macedonia,eggs,6141,90,30423528,14119
154,MKD,The former Yugoslav Republic of Macedonia,"fats, animals",49741,591,156572404,6814
154,MKD,The former Yugoslav Republic of Macedonia,"fish, seafood",0,9,0,11523
154,MKD,The former Yugoslav Republic of Macedonia,"meat, other",16413,48,50422457,648
154,MKD,The former Yugoslav Republic of Macedonia,mutton & goat meat,29521,297,80903555,2763
154,MKD,The former Yugoslav Republic of Macedonia,nonfood,-3088,-39,-9326494,451
154,MKD,The former Yugoslav Republic of Macedonia,"offals, edible",47575,506,197004830,8985
154,MKD,The former Yugoslav Republic of Macedonia,pigmeat,113073,1553,532422397,20762
154,MKD,The former Yugoslav Republic of Macedonia,poultry meat,58700,379,316961385,38210
154,MKD,The former Yugoslav Republic of Macedonia,veg,778305,3983,4283883112,1359491
155,VUT,Vanuatu,alc,597,1,3183523,1034
155,VUT,Vanuatu,bovine meat,11709,674,67795382,2313
155,VUT,Vanuatu,dairy,3071,235,11371114,7167
155,VUT,Vanuatu,eggs,740,13,6043498,817
155,VUT,Vanuatu,"fats, animals",2460,123,14406936,450
155,VUT,Vanuatu,"fish, seafood",0,13,0,8114
155,VUT,Vanuatu,"meat, other",16621,87,65677977,514
155,VUT,Vanuatu,mutton & goat meat,7020,18,1467763,77
155,VUT,Vanuatu,nonfood,119,8,736839,33
155,VUT,Vanuatu,"offals, edible",2795,124,19580142,813
155,VUT,Vanuatu,pigmeat,9210,206,75656909,3757
155,VUT,Vanuatu,poultry meat,7641,27,33108753,2959
155,VUT,Vanuatu,veg,79948,540,491741514,160324
156,NZL,New Zealand,alc,124257,694,658758632,404087
156,NZL,New Zealand,bovine meat,716688,10742,3245558917,130616
156,NZL,New Zealand,dairy,64893,1707,342353978,244560
156,NZL,New Zealand,eggs,54153,1726,429177727,46264
156,NZL,New Zealand,"fats, animals",86984,1273,363658862,19854
156,NZL,New Zealand,"fish, seafood",0,234,0,110826
156,NZL,New Zealand,"meat, other",1594,8,5204544,13420
156,NZL,New Zealand,mutton & goat meat,274132,4213,1010005801,89652
156,NZL,New Zealand,nonfood,2412,37,11136478,5954
156,NZL,New Zealand,"offals, edible",88086,1479,406523550,23014
156,NZL,New Zealand,pigmeat,344216,6122,2061889583,95341
156,NZL,New Zealand,poultry meat,186182,5822,1483694437,158938
156,NZL,New Zealand,veg,1037358,7210,6426268425,2528338
157,NIC,Nicaragua,alc,19233,239,150026645,90359
157,NIC,Nicaragua,bovine meat,72859,1560,267808361,8536
157,NIC,Nicaragua,dairy,247173,6925,875967242,541534
157,NIC,Nicaragua,eggs,31240,743,154364633,28149
157,NIC,Nicaragua,"fats, animals",53331,657,173470469,5964
157,NIC,Nicaragua,"fish, seafood",0,955,0,27939
157,NIC,Nicaragua,"meat, other",194145,1674,693115435,2623
157,NIC,Nicaragua,mutton & goat meat,750,43,2460835,70
157,NIC,Nicaragua,nonfood,7071,159,24329231,1769
157,NIC,Nicaragua,"offals, edible",74195,1475,279965608,13185
157,NIC,Nicaragua,pigmeat,55759,1085,306789821,19360
157,NIC,Nicaragua,poultry meat,118348,2792,568996621,109360
157,NIC,Nicaragua,veg,2300397,66797,12159565470,2055871
158,NER,Niger,alc,3456,12,20967445,10505
158,NER,Niger,bovine meat,7282127,10815,3381341159,148305
158,NER,Niger,dairy,31648961,12699,15279177926,1107453
158,NER,Niger,eggs,143674,192,762299256,6521
158,NER,Niger,"fats, animals",1308412,977,607777483,8353
158,NER,Niger,"fish, seafood",0,73,0,50538
158,NER,Niger,"meat, other",38333981,13045,18457910458,51085
158,NER,Niger,mutton & goat meat,3057609,9086,590799263,71506
158,NER,Niger,nonfood,417179,894,164759631,9230
158,NER,Niger,"offals, edible",7210938,5291,4075070071,47833
158,NER,Niger,pigmeat,69323,159,366912949,1525
158,NER,Niger,poultry meat,386759,394,2048736195,18025
158,NER,Niger,veg,42150730,26293,214987310071,7344773
159,NGA,Nigeria,alc,2816041,4386,9244870079,11814637
159,NGA,Nigeria,bovine meat,34154693,93077,59193593771,393228
159,NGA,Nigeria,dairy,2752077,19997,7822603874,1416446
159,NGA,Nigeria,eggs,3941871,8297,16246247373,624914
159,NGA,Nigeria,"fats, animals",1798098,8675,3362283326,59334
159,NGA,Nigeria,"fish, seafood",0,3548,0,2809882
159,NGA,Nigeria,"meat, other",177,0,537534,164357
159,NGA,Nigeria,mutton & goat meat,5903896,78766,9266199080,468258
159,NGA,Nigeria,nonfood,1308583,5336,2066249287,10783
159,NGA,Nigeria,"offals, edible",6428417,22910,14945320212,164451
159,NGA,Nigeria,pigmeat,10138822,18225,41591090556,249429
159,NGA,Nigeria,poultry meat,1874026,2827,7727212602,297796
159,NGA,Nigeria,veg,105650360,210622,486436164272,110724332
162,NOR,Norway,alc,101374,209,380071346,354922
162,NOR,Norway,bovine meat,582503,6001,1287416352,97544
162,NOR,Norway,dairy,568718,5509,1299384644,1340951
162,NOR,Norway,eggs,91907,716,297372497,58316
162,NOR,Norway,"fats, animals",141389,1624,295145492,27392
162,NOR,Norway,"fish, seafood",0,151,0,255511
162,NOR,Norway,"meat, other",94115,475,279413018,6057
162,NOR,Norway,mutton & goat meat,156802,2082,177587944,25945
162,NOR,Norway,nonfood,-10797,-123,-22937736,-1160
162,NOR,Norway,"offals, edible",44676,352,133400019,9842
162,NOR,Norway,pigmeat,615729,3252,2343885171,117109
162,NOR,Norway,poultry meat,148755,1007,483621796,95053
162,NOR,Norway,veg,1426068,7169,8614545310,2658887
165,PAK,Pakistan,alc,13225,19,85529007,10907
165,PAK,Pakistan,bovine meat,188573135,222263,78413703866,1558729
165,PAK,Pakistan,dairy,81236551,84019,44325245911,36842251
165,PAK,Pakistan,eggs,763674,3311,4591819484,584834
165,PAK,Pakistan,"fats, animals",15948867,25133,8091658106,211747
165,PAK,Pakistan,"fish, seafood",0,683,0,350382
165,PAK,Pakistan,"meat, other",81,0,110183,22851
165,PAK,Pakistan,mutton & goat meat,7325549,44835,2642692261,436510
165,PAK,Pakistan,nonfood,2786658,4084,3546753687,262384
165,PAK,Pakistan,"offals, edible",23895130,32815,10609221060,341010
165,PAK,Pakistan,pigmeat,52,0,307469,13
165,PAK,Pakistan,poultry meat,1095170,2814,6588091536,840216
165,PAK,Pakistan,veg,44784058,80069,329308359405,52742739
166,PAN,Panama,alc,52234,223,275793925,312167
166,PAN,Panama,bovine meat,765212,8217,2384342679,84140
166,PAN,Panama,dairy,158264,2026,558418259,259764
166,PAN,Panama,eggs,28248,266,161484550,18785
166,PAN,Panama,"fats, animals",161071,1576,493986799,18134
166,PAN,Panama,"fish, seafood",0,26,0,50269
166,PAN,Panama,"meat, other",377014,1109,1256899027,6658
166,PAN,Panama,mutton & goat meat,20534,9,1022808,50
166,PAN,Panama,nonfood,7954,85,24712438,1109
166,PAN,Panama,"offals, edible",72099,818,273462129,16134
166,PAN,Panama,pigmeat,144687,3444,801714608,50507
166,PAN,Panama,poultry meat,172760,1378,982236335,116932
166,PAN,Panama,veg,886683,13011,6772645677,1540414
167,CZE,Czech Republic,alc,193014,350,850502641,1700318
167,CZE,Czech Republic,bovine meat,306747,3184,1012573552,90188
167,CZE,Czech Republic,dairy,1567305,6585,6415296983,2159008
167,CZE,Czech Republic,eggs,115911,731,540749633,131796
167,CZE,Czech Republic,"fats, animals",123890,1050,413029649,44032
167,CZE,Czech Republic,"fish, seafood",0,136,0,92598
167,CZE,Czech Republic,"meat, other",160506,473,506291111,44480
167,CZE,Czech Republic,mutton & goat meat,22690,169,50118980,3220
167,CZE,Czech Republic,nonfood,-15690,-153,-51008428,1857
167,CZE,Czech Republic,"offals, edible",140233,900,612105439,35155
167,CZE,Czech Republic,pigmeat,2126869,10757,10116569953,457122
167,CZE,Czech Republic,poultry meat,226993,915,1061016501,217735
167,CZE,Czech Republic,veg,2206282,7554,11898878722,4613652
168,PNG,Papua New Guinea,alc,335,1,1295907,80189
168,PNG,Papua New Guinea,bovine meat,182298,1649,516612832,11825
168,PNG,Papua New Guinea,dairy,0,0,0,0
168,PNG,Papua New Guinea,eggs,0,0,0,0
168,PNG,Papua New Guinea,"fats, animals",0,0,0,0
168,PNG,Papua New Guinea,"fish, seafood",0,0,0,0
168,PNG,Papua New Guinea,"meat, other",9421,36,28296440,384269
168,PNG,Papua New Guinea,mutton & goat meat,190396,2895,450671102,18414
168,PNG,Papua New Guinea,nonfood,0,0,0,0
168,PNG,Papua New Guinea,"offals, edible",0,0,0,0
168,PNG,Papua New Guinea,pigmeat,33988,3449,176258864,82757
168,PNG,Papua New Guinea,poultry meat,55856,133,214658625,21114
168,PNG,Papua New Guinea,veg,2228875,77064,19965632518,5698886
169,PRY,Paraguay,alc,25254,96,132783528,290789
169,PRY,Paraguay,bovine meat,3399924,39955,19275902827,127068
169,PRY,Paraguay,dairy,1492303,11174,9194027829,540918
169,PRY,Paraguay,eggs,183485,1811,1442515795,130282
169,PRY,Paraguay,"fats, animals",735652,8534,4156024833,29692
169,PRY,Paraguay,"fish, seafood",0,18,0,25060
169,PRY,Paraguay,"meat, other",594917,3421,3380504312,4042
169,PRY,Paraguay,mutton & goat meat,50610,386,238310897,3740
169,PRY,Paraguay,nonfood,22421,410,36502962,-4484
169,PRY,Paraguay,"offals, edible",641324,7449,3652389406,28923
169,PRY,Paraguay,pigmeat,253856,2695,2025210038,171947
169,PRY,Paraguay,poultry meat,59264,535,465606601,41999
169,PRY,Paraguay,veg,3428945,26056,25886507158,4706359
170,PER,Peru,alc,124722,1790,899222738,1459906
170,PER,Peru,bovine meat,4034529,31900,12823819964,188641
170,PER,Peru,dairy,2036715,17710,9253429814,1937347
170,PER,Peru,eggs,425716,5375,2633508692,282092
170,PER,Peru,"fats, animals",267747,2208,834794485,15595
170,PER,Peru,"fish, seafood",0,334,0,2030344
170,PER,Peru,"meat, other",1800895,24975,7217842136,40809
170,PER,Peru,mutton & goat meat,776309,7433,1925477097,41780
170,PER,Peru,nonfood,3748,93,33681617,5583
170,PER,Peru,"offals, edible",918976,9149,3627759530,164939
170,PER,Peru,pigmeat,384940,6799,2428769499,128308
170,PER,Peru,poultry meat,866992,10168,5361644549,575279
170,PER,Peru,veg,8835265,126522,58129934740,18283059
171,PHL,Philippines,alc,395544,1669,2767170947,1436268
171,PHL,Philippines,bovine meat,5404610,54564,21813523413,407956
171,PHL,Philippines,dairy,777740,7243,2776931829,1454988
171,PHL,Philippines,eggs,583671,4601,3697749264,399857
171,PHL,Philippines,"fats, animals",2179283,22860,10109248383,290261
171,PHL,Philippines,"fish, seafood",0,1711,0,3103882
171,PHL,Philippines,"meat, other",300747,2025,1699719530,17274
171,PHL,Philippines,mutton & goat meat,96389,1810,452881245,55485
171,PHL,Philippines,nonfood,26428,-203,121613039,7773
171,PHL,Philippines,"offals, edible",825459,6099,4044979447,209641
171,PHL,Philippines,pigmeat,6076652,45316,37776642326,1765906
171,PHL,Philippines,poultry meat,1631161,9998,10158333598,1118173
171,PHL,Philippines,veg,26836534,357327,254016690128,42199480
173,POL,Poland,alc,1045375,1811,4361090878,4318559
173,POL,Poland,bovine meat,471165,4227,1562207302,88831
173,POL,Poland,dairy,6447095,34928,24000828200,8164746
173,POL,Poland,eggs,680516,4328,3197138834,300812
173,POL,Poland,"fats, animals",1069367,9115,3580401430,225283
173,POL,Poland,"fish, seafood",0,401,0,376261
173,POL,Poland,"meat, other",40145,138,165767859,6984
173,POL,Poland,mutton & goat meat,3743,59,8577042,1598
173,POL,Poland,nonfood,1,0,8852,22963
173,POL,Poland,"offals, edible",590581,3050,2696899724,119368
173,POL,Poland,pigmeat,10084188,51078,48317708976,1839912
173,POL,Poland,poultry meat,2231812,8280,10477141070,990571
173,POL,Poland,veg,9806009,22923,52272983728,21433995
174,PRT,Portugal,alc,546180,967,2842510161,991987
174,PRT,Portugal,bovine meat,1038843,10977,4841778062,173494
174,PRT,Portugal,dairy,1639436,9258,9773280665,2267499
174,PRT,Portugal,eggs,179661,869,1132759655,98378
174,PRT,Portugal,"fats, animals",407208,4836,2340248915,102980
174,PRT,Portugal,"fish, seafood",0,1086,0,567370
174,PRT,Portugal,"meat, other",113424,464,626223218,15762
174,PRT,Portugal,mutton & goat meat,83708,1505,296279795,25266
174,PRT,Portugal,nonfood,205,1,1003477,8069
174,PRT,Portugal,"offals, edible",256380,1542,1584299407,53513
174,PRT,Portugal,pigmeat,2743675,14425,16633352391,418771
174,PRT,Portugal,poultry meat,553703,2298,3481494012,314758
174,PRT,Portugal,veg,3351849,14161,26953406526,6151443
175,GNB,Guinea-Bissau,alc,25609,72,119518532,39396
175,GNB,Guinea-Bissau,bovine meat,309234,1801,377069285,6654
175,GNB,Guinea-Bissau,dairy,172326,909,201023633,35552
175,GNB,Guinea-Bissau,eggs,1525,23,10553962,1232
175,GNB,Guinea-Bissau,"fats, animals",39232,316,47195278,1029
175,GNB,Guinea-Bissau,"fish, seafood",0,4,0,2648
175,GNB,Guinea-Bissau,"meat, other",207,1,570084,7
175,GNB,Guinea-Bissau,mutton & goat meat,35791,982,38857392,2413
175,GNB,Guinea-Bissau,nonfood,5543,42,6714493,267
175,GNB,Guinea-Bissau,"offals, edible",36959,346,68012721,2551
175,GNB,Guinea-Bissau,pigmeat,40269,808,277898584,15280
175,GNB,Guinea-Bissau,poultry meat,4149,38,26567903,3222
175,GNB,Guinea-Bissau,veg,889864,4680,5912226857,582477
176,TLS,Timor-Leste,alc,1026,2,4667076,5272
176,TLS,Timor-Leste,bovine meat,23060,1272,114613146,1878
176,TLS,Timor-Leste,dairy,9917,230,43399354,10237
176,TLS,Timor-Leste,eggs,2702,171,16192240,2369
176,TLS,Timor-Leste,"fats, animals",5526,378,29835650,612
176,TLS,Timor-Leste,"fish, seafood",0,10,0,6503
176,TLS,Timor-Leste,"meat, other",0,0,0,19800
176,TLS,Timor-Leste,mutton & goat meat,2026,172,10145905,578
176,TLS,Timor-Leste,nonfood,577,38,3111301,525
176,TLS,Timor-Leste,"offals, edible",2114,132,10854457,990
176,TLS,Timor-Leste,pigmeat,14723,475,73748668,12494
176,TLS,Timor-Leste,poultry meat,9554,74,60440792,5691
176,TLS,Timor-Leste,veg,428471,7468,2580640341,320830
177,PRI,Puerto Rico,alc,0,0,0,0
177,PRI,Puerto Rico,bovine meat,173232,2043,800001461,8495
177,PRI,Puerto Rico,dairy,0,0,0,0
177,PRI,Puerto Rico,eggs,0,0,0,0
177,PRI,Puerto Rico,"fats, animals",0,0,0,0
177,PRI,Puerto Rico,"fish, seafood",0,0,0,0
177,PRI,Puerto Rico,"meat, other",193,0,869028,161
177,PRI,Puerto Rico,mutton & goat meat,890,10,3994775,30
177,PRI,Puerto Rico,nonfood,0,0,0,0
177,PRI,Puerto Rico,"offals, edible",0,0,0,0
177,PRI,Puerto Rico,pigmeat,0,750,981663,10914
177,PRI,Puerto Rico,poultry meat,0,117,6009866,48904
177,PRI,Puerto Rico,veg,70338,2020,1170492219,257555
178,ERI,Eritrea,alc,8816,7,81148427,21967
178,ERI,Eritrea,bovine meat,8758865,6576,3497652452,23462
178,ERI,Eritrea,dairy,0,0,0,0
178,ERI,Eritrea,eggs,0,0,0,0
178,ERI,Eritrea,"fats, animals",0,0,0,0
178,ERI,Eritrea,"fish, seafood",0,0,0,0
178,ERI,Eritrea,"meat, other",3463363,2940,1318872045,2556
178,ERI,Eritrea,mutton & goat meat,1129087,3295,452272077,12515
178,ERI,Eritrea,nonfood,0,0,0,0
178,ERI,Eritrea,"offals, edible",0,0,0,0
178,ERI,Eritrea,pigmeat,0,0,0,0
178,ERI,Eritrea,poultry meat,1,233,564431,1754
178,ERI,Eritrea,veg,1943026,1833,8081726171,585013
179,QAT,Qatar,alc,0,0,0,0
179,QAT,Qatar,bovine meat,645139,1756,654960067,10808
179,QAT,Qatar,dairy,0,0,0,0
179,QAT,Qatar,eggs,0,0,0,0
179,QAT,Qatar,"fats, animals",0,0,0,0
179,QAT,Qatar,"fish, seafood",0,0,0,0
179,QAT,Qatar,"meat, other",2605461,1639,992845222,2047
179,QAT,Qatar,mutton & goat meat,3581834,6937,959592381,22786
179,QAT,Qatar,nonfood,0,0,0,0
179,QAT,Qatar,"offals, edible",0,0,0,0
179,QAT,Qatar,pigmeat,0,0,0,0
179,QAT,Qatar,poultry meat,136821,1589,902548531,96804
179,QAT,Qatar,veg,357083,1415,1790074091,549917
181,ZWE,Zimbabwe,alc,349265,1252,872431152,505524
181,ZWE,Zimbabwe,bovine meat,2708385,21940,7875948574,103299
181,ZWE,Zimbabwe,dairy,746993,8416,2115912774,470076
181,ZWE,Zimbabwe,eggs,71230,746,256547967,25818
181,ZWE,Zimbabwe,"fats, animals",275105,2212,781244204,18758
181,ZWE,Zimbabwe,"fish, seafood",0,705,0,39908
181,ZWE,Zimbabwe,"meat, other",1282,4,3976783,32842
181,ZWE,Zimbabwe,mutton & goat meat,157156,4677,450951261,13569
181,ZWE,Zimbabwe,nonfood,-50441,-249,-273436903,-21389
181,ZWE,Zimbabwe,"offals, edible",349379,3554,1030754547,21578
181,ZWE,Zimbabwe,pigmeat,145126,4317,561249565,38154
181,ZWE,Zimbabwe,poultry meat,208436,1474,829950905,83953
181,ZWE,Zimbabwe,veg,7301715,32299,26250944333,3581996
183,ROU,Romania,alc,622742,592,2769111494,2266962
183,ROU,Romania,bovine meat,741619,3883,2677589697,124751
183,ROU,Romania,dairy,5721209,21177,21691099896,5255990
183,ROU,Romania,eggs,679437,3373,3205739583,289419
183,ROU,Romania,"fats, animals",632541,3201,2250720836,73462
183,ROU,Romania,"fish, seafood",0,196,0,134948
183,ROU,Romania,"meat, other",712857,1476,2810662642,9834
183,ROU,Romania,mutton & goat meat,488378,4310,1422939772,72609
183,ROU,Romania,nonfood,5,0,4573,15210
183,ROU,Romania,"offals, edible",439296,2185,1907427546,75630
183,ROU,Romania,pigmeat,3656798,14350,17394390013,599448
183,ROU,Romania,poultry meat,774227,2102,3642932455,344038
183,ROU,Romania,veg,7745115,18466,42699973097,13478464
184,RWA,Rwanda,alc,87721,120,353786883,172136
184,RWA,Rwanda,bovine meat,369168,2930,1470212327,29044
184,RWA,Rwanda,dairy,124272,1660,484147647,180978
184,RWA,Rwanda,eggs,2838,38,15273528,2727
184,RWA,Rwanda,"fats, animals",16267,189,64674322,2030
184,RWA,Rwanda,"fish, seafood",0,45,0,45688
184,RWA,Rwanda,"meat, other",3193,1,12896718,16510
184,RWA,Rwanda,mutton & goat meat,64342,2140,261415507,22080
184,RWA,Rwanda,nonfood,-7445,-92,-29767119,375
184,RWA,Rwanda,"offals, edible",61952,1106,253047944,10531
184,RWA,Rwanda,pigmeat,9591,2950,65343206,8265
184,RWA,Rwanda,poultry meat,10614,80,58499702,14687
184,RWA,Rwanda,veg,5659180,5244,42166733065,11902858
185,RUS,Russian Federation,alc,5334365,9745,27886730527,12143062
185,RUS,Russian Federation,bovine meat,27741934,206617,87292152544,2404964
185,RUS,Russian Federation,dairy,26487008,144123,77921248213,24616307
185,RUS,Russian Federation,eggs,6571852,23370,29905628938,2216047
185,RUS,Russian Federation,"fats, animals",3618789,23017,9478263431,423802
